,U_val,U_err,n_val,n_err,nh_val,nh_err,ns_val,ns_err,nd_val,nd_err,dx,dy,c_dd_val,c_dd_err,c_dh_val,c_dh_err,c_ds_val,c_ds_err,c_hh_val,c_hh_err,c_nd_val,c_nd_err,c_nh_val,c_nh_err,c_nn_val,c_nn_err,c_ns_val,c_ns_err,c_sh_val,c_sh_err,c_ss_val,c_ss_err
92,11.79,0.495,5.000784470540739e-05,0.0001871122244796414,0.9999499921552946,0.00018711222447964892,5.000784470540739e-05,0.0001871122244796414,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7763568394002506e-16,1.5857156540161843e-16,0.0,0.0,1.0842021724855045e-20,1.207316443613536e-19,0.0,0.0,0.0,0.0,1.0842021724855045e-20,1.207316443613536e-19,0.0,0.0
93,11.79,0.495,5.000784470540739e-05,0.0001871122244796414,0.9999499921552946,0.00018711222447964892,5.000784470540739e-05,0.0001871122244796414,0.0,0.0,2.0,0.0,0.0,0.0,-2.2587545260114675e-22,1.0853779695694385e-20,0.0,0.0,-9.938916085435364e-07,4.186885196406403e-06,0.0,0.0,9.93891608388575e-07,4.186885196415142e-06,-9.938916083880878e-07,4.186885196415235e-06,-9.938916083880878e-07,4.186885196415235e-06,9.93891608388481e-07,4.186885196415139e-06,-9.938916083880878e-07,4.186885196415235e-06
94,11.79,0.495,5.000784470540739e-05,0.0001871122244796414,0.9999499921552946,0.00018711222447964892,5.000784470540739e-05,0.0001871122244796414,0.0,0.0,2.0,1.0,0.0,0.0,3.3881317890172014e-21,1.6505917280439378e-20,0.0,0.0,-6.21331243892224e-07,2.3742638985397146e-06,0.0,0.0,6.213312434863565e-07,2.3742638985788043e-06,-6.213312434872125e-07,2.3742638985791685e-06,-6.213312434872125e-07,2.3742638985791685e-06,6.213312434862264e-07,2.3742638985788386e-06,-6.213312434872125e-07,2.3742638985791685e-06
95,11.79,0.495,5.000784470540739e-05,0.0001871122244796414,0.9999499921552946,0.00018711222447964892,5.000784470540739e-05,0.0001871122244796414,0.0,0.0,2.0,2.0,0.0,0.0,5.195135409826376e-21,4.000036801921509e-20,0.0,0.0,-2.7337553081818733e-06,1.0274300338066686e-05,0.0,0.0,2.7337553079710464e-06,1.0274300338090212e-05,-2.7337553079759706e-06,1.0274300338090756e-05,-2.7337553079759706e-06,1.0274300338090756e-05,2.7337553079711624e-06,1.0274300338090178e-05,-2.7337553079759706e-06,1.0274300338090756e-05
96,11.79,0.495,0.0025586120671141272,0.0009758270111505513,0.9974413879328857,0.0009758270111505765,0.0025586120671141272,0.0009758270111505513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00234490850946499,0.0008587329279533911,0.0,0.0,-0.0023449085094649847,0.0008587329279534005,0.0023449085094649847,0.0008587329279534005,0.0023449085094649847,0.0008587329279534005,-0.0023449085094649847,0.0008587329279534005,0.0023449085094649847,0.0008587329279534005
97,11.79,0.495,0.0025586120671141272,0.0009758270111505513,0.9974413879328857,0.0009758270111505765,0.0025586120671141272,0.0009758270111505513,0.0,0.0,1.0,0.0,0.0,0.0,-6.776263578034403e-22,1.0834960817740205e-20,0.0,0.0,-9.79421808039449e-06,1.4473038120439468e-05,0.0,0.0,9.794218080090061e-06,1.447303812047147e-05,-9.794218080089802e-06,1.4473038120471594e-05,-9.794218080089802e-06,1.4473038120471594e-05,9.79421808008996e-06,1.447303812047137e-05,-9.794218080089802e-06,1.4473038120471594e-05
98,11.79,0.495,0.0025586120671141272,0.0009758270111505513,0.9974413879328857,0.0009758270111505765,0.0025586120671141272,0.0009758270111505513,0.0,0.0,1.0,1.0,0.0,0.0,-1.3552527156068806e-21,2.166992163548041e-20,0.0,0.0,-2.0599342659932686e-05,1.4599443358048888e-05,0.0,0.0,2.0599342659677248e-05,1.4599443358115922e-05,-2.0599342659678044e-05,1.4599443358115985e-05,-2.0599342659678044e-05,1.4599443358115985e-05,2.0599342659677305e-05,1.4599443358116039e-05,-2.0599342659678044e-05,1.4599443358115985e-05
99,11.79,0.495,0.0025586120671141272,0.0009758270111505513,0.9974413879328857,0.0009758270111505765,0.0025586120671141272,0.0009758270111505513,0.0,0.0,2.0,0.0,0.0,0.0,6.324512672832109e-21,1.0775940001678326e-20,0.0,0.0,-7.067657430359272e-05,3.6922231352191355e-05,0.0,0.0,7.067657430329856e-05,3.6922231352225575e-05,-7.067657430330406e-05,3.6922231352226036e-05,-7.067657430330406e-05,3.6922231352226036e-05,7.06765743032984e-05,3.692223135222509e-05,-7.067657430330406e-05,3.6922231352226036e-05
100,11.79,0.495,0.0025586120671141272,0.0009758270111505513,0.9974413879328857,0.0009758270111505765,0.0025586120671141272,0.0009758270111505513,0.0,0.0,2.0,1.0,0.0,0.0,8.612648739581647e-07,1.0886894984080453e-06,-8.612648739581538e-07,1.0886894984080432e-06,0.00012561004521990753,8.3831582586512e-05,-8.612648739581538e-07,1.0886894984080432e-06,-0.00012474878034657075,8.380705915938298e-05,0.00012388751547261846,8.37966740422875e-05,0.00012561004522053477,8.383158258668223e-05,-0.00012647131009448678,8.387023192216876e-05,0.00012733257496845104,8.392298764949696e-05
101,11.79,0.495,0.0025586120671141272,0.0009758270111505513,0.9974413879328857,0.0009758270111505765,0.0025586120671141272,0.0009758270111505513,0.0,0.0,2.0,2.0,0.0,0.0,2.6201552501733024e-20,3.4628997977750005e-20,0.0,0.0,-0.0001188523613335583,8.448431895849671e-05,0.0,0.0,0.00011885236133348786,8.448431895860901e-05,-0.00011885236133348614,8.448431895860154e-05,-0.00011885236133348614,8.448431895860154e-05,0.00011885236133348774,8.448431895860851e-05,-0.00011885236133348614,8.448431895860154e-05
102,11.79,0.495,0.010700684883779767,0.0028241148225314704,0.989461229075543,0.0027667137780356126,0.010376856965133971,0.0027392327086937637,0.00016191395932289705,0.00029121306982698747,0.0,0.0,0.00014935778936915422,0.00026232115414565537,-0.00013777833750410216,0.00024230385587114143,-1.1579451865052005e-05,2.184704382055851e-05,0.009495701113329483,0.0023739235024819168,0.0002871361268732563,0.000504549105282098,-0.009633479450833576,0.002420755463051019,0.009920615577706833,0.0025884592296244544,0.009346343323960319,0.002351410733929022,-0.009357922775825372,0.0023512530481684577,0.009369502227690424,0.002351298351986346
103,11.79,0.495,0.010700684883779767,0.0028241148225314704,0.989461229075543,0.0027667137780356126,0.010376856965133971,0.0027392327086937637,0.00016191395932289705,0.00029121306982698747,1.0,0.0,0.0,0.0,1.3607908753895106e-06,2.6876132324211126e-06,-1.3607908753894941e-06,2.6876132324210974e-06,-5.182339485651314e-05,0.00023890280227454417,-1.3607908753894941e-06,2.6876132324210974e-06,5.318418573163694e-05,0.0002392733744445277,-5.4544976607033603e-05,0.00023967351341195624,-5.182339485625461e-05,0.00023890280227466091,5.046260398085742e-05,0.00023856193468588786,-4.910181310547563e-05,0.00023825089917403652
104,11.79,0.495,0.010700684883779767,0.0028241148225314704,0.989461229075543,0.0027667137780356126,0.010376856965133971,0.0027392327086937637,0.00016191395932289705,0.00029121306982698747,1.0,1.0,0.0,0.0,7.34328616448381e-06,7.5714836179297275e-06,-7.343286164483795e-06,7.571483617929737e-06,0.00018504718612014637,0.00023753176303707032,-7.343286164483795e-06,7.571483617929737e-06,-0.0001777038999559608,0.0002347721383154226,0.00017036061379146076,0.00023222667834531106,0.00018504718612042837,0.0002375317630369644,-0.00019239047228492833,0.00024049818024686584,0.00019973375844939601,0.00024366383745031453
105,11.79,0.495,0.010700684883779767,0.0028241148225314704,0.989461229075543,0.0027667137780356126,0.010376856965133971,0.0027392327086937637,0.00016191395932289705,0.00029121306982698747,2.0,0.0,0.0,0.0,1.3588801462549518e-05,1.8188183407440706e-05,-1.3588801462549484e-05,1.8188183407440706e-05,-8.215879510525085e-05,0.0003036623593482346,-1.3588801462549484e-05,1.8188183407440706e-05,9.574759656764559e-05,0.00031106036008586547,-0.00010933639803018903,0.0003193241092994603,-8.215879510509007e-05,0.0003036623593482196,6.85699936425471e-05,0.0002971947667514216,-5.4981192179991126e-05,0.00029171947195081525
106,11.79,0.495,0.010700684883779767,0.0028241148225314704,0.989461229075543,0.0027667137780356126,0.010376856965133971,0.0027392327086937637,0.00016191395932289705,0.00029121306982698747,2.0,1.0,-8.528355144738202e-07,2.1518818873544762e-06,-1.8271408180259885e-05,4.112350183448194e-05,1.9124243694733723e-05,4.2387367165210114e-05,-0.00010954024734078175,0.00017662974747914507,1.7418572665786084e-05,3.993566203754729e-05,9.126883916035222e-05,0.0001850679020074687,-7.385026649455985e-05,0.00020128016357814132,-0.00010868741182613195,0.0001765680227606453,0.00012781165552087174,0.0001775620788398632,-0.00014693589921559947,0.00018834461715871135
107,11.79,0.495,0.010700684883779767,0.0028241148225314704,0.989461229075543,0.0027667137780356126,0.010376856965133971,0.0027392327086937637,0.00016191395932289705,0.00029121306982698747,2.0,2.0,0.0,0.0,1.8071428007469913e-05,2.759057281940975e-05,-1.8071428007469876e-05,2.7590572819409702e-05,-0.00025956185154079415,0.00020499110583504092,-1.8071428007469876e-05,2.7590572819409702e-05,0.0002776332795482973,0.00021007782707373337,-0.000295704707555768,0.0002185555142327724,-0.00025956185154082825,0.00020499110583510884,0.00024149042353335815,0.00020354973085706513,-0.0002234189955258885,0.00020583029857014539
108,11.79,0.495,0.04867392456265387,0.004578787813660643,0.9520810360916311,0.0044899780020622405,0.04716400325408395,0.004467688562606327,0.0007549606542849697,0.0005503335429377421,0.0,0.0,0.0006754048235405398,0.00045690160201359176,-0.0006377742017017612,0.00043091132508827327,-3.763062183877866e-05,4.996199541246568e-05,0.04039186371887744,0.0033342706164925027,0.0013131790252423011,0.0008867869456855131,-0.04102963792057924,0.003393904458005214,0.04234281694582152,0.003689168096955134,0.03971645889533692,0.0033166241672248687,-0.03975408951717573,0.0033297901973130648,0.03979172013901447,0.0033436510062498006
109,11.79,0.495,0.04867392456265387,0.004578787813660643,0.9520810360916311,0.0044899780020622405,0.04716400325408395,0.004467688562606327,0.0007549606542849697,0.0005503335429377421,1.0,0.0,0.0,0.0,7.338402951236347e-05,4.5098539521613536e-05,-7.338402951236346e-05,4.509853952161355e-05,0.0012138024641248839,0.0004957722942299942,-7.338402951236346e-05,4.509853952161355e-05,-0.001140418434612483,0.0005122689293337446,0.0010670344051001306,0.0005320869296734914,0.001213802464124857,0.0004957722942300013,-0.00128718649363721,0.00048293750737066183,0.0013605705231495844,0.000474062085447313
110,11.79,0.495,0.04867392456265387,0.004578787813660643,0.9520810360916311,0.0044899780020622405,0.04716400325408395,0.004467688562606327,0.0007549606542849697,0.0005503335429377421,1.0,1.0,0.0,0.0,-5.7388954281920276e-05,6.55428519315532e-05,5.738895428192034e-05,6.554285193155323e-05,-5.3787291284124186e-05,0.0005541468771088135,5.738895428192034e-05,6.554285193155323e-05,-3.6016629977685584e-06,0.0005571032396003661,6.099061727969091e-05,0.0005676627595815235,-5.37872912841498e-05,0.0005541468771087572,0.00011117624556606943,0.0005589143352287419,-0.00016856519984799028,0.0005712122527726782
111,11.79,0.495,0.04867392456265387,0.004578787813660643,0.9520810360916311,0.0044899780020622405,0.04716400325408395,0.004467688562606327,0.0007549606542849697,0.0005503335429377421,2.0,0.0,0.0,0.0,-9.48174987359586e-06,4.83289944079409e-05,9.481749873595868e-06,4.8328994407940915e-05,-1.4201646608036356e-05,0.0005387125515594407,9.481749873595868e-06,4.8328994407940915e-05,4.719896734436032e-06,0.0005514141332449736,4.761853139164813e-06,0.0005679570959834629,-1.420164660802693e-05,0.0005387125515593816,2.3683396481623266e-05,0.0005301285348610157,-3.3165146355218585e-05,0.000525863762909304
112,11.79,0.495,0.04867392456265387,0.004578787813660643,0.9520810360916311,0.0044899780020622405,0.04716400325408395,0.004467688562606327,0.0007549606542849697,0.0005503335429377421,2.0,1.0,-4.4516255064396015e-06,4.722287754725753e-06,2.9229507829548918e-05,6.933525925671027e-05,-2.4777882323109316e-05,6.985618241441291e-05,0.00040624761633974995,0.00048016690540722415,-3.3681133335988516e-05,6.913371199459477e-05,-0.0003770181085101465,0.0005058615844516563,0.00034333697517416177,0.0005385785899072204,0.000410699241846139,0.00048091987691271584,-0.0004354771241692474,0.000463507635131345,0.0004602550064923579,0.00045623952051898837
113,11.79,0.495,0.04867392456265387,0.004578787813660643,0.9520810360916311,0.0044899780020622405,0.04716400325408395,0.004467688562606327,0.0007549606542849697,0.0005503335429377421,2.0,2.0,0.0,0.0,5.6396185659524464e-05,4.5826571815156895e-05,-5.639618565952445e-05,4.582657181515691e-05,0.0008302810577304013,0.0006950265940555732,-5.639618565952445e-05,4.582657181515691e-05,-0.0007738848720709624,0.0007026692180018721,0.0007174886864114459,0.0007131803718408098,0.0008302810577304941,0.0006950265940555185,-0.0008866772433900054,0.0006903477763635522,0.000943073429049543,0.0006886931737606175
114,11.79,0.495,0.16087189294357984,0.008637287288648945,0.8404191315417401,0.008590973496400643,0.15828984397293952,0.008585523302793113,0.001291024485320195,0.0005934184264697481,0.0,0.0,0.0011867241520455943,0.0005213748758743225,-0.0008770171580902785,0.0003958634614132149,-0.0003097069939553155,0.00017024063007378869,0.11259097098760892,0.00563462570810607,0.0020637413101358727,0.0009099985771538951,-0.11346798814569939,0.005661076026800451,0.11553172945583527,0.005830761595928854,0.11140424683556352,0.005635066778194885,-0.11171395382951882,0.0056359247439841074,0.11202366082347417,0.00564192179928484
115,11.79,0.495,0.16087189294357984,0.008637287288648945,0.8404191315417401,0.008590973496400643,0.15828984397293952,0.008585523302793113,0.001291024485320195,0.0005934184264697481,1.0,0.0,0.0,0.0,3.3417168697123364e-05,7.731799529763457e-05,-3.34171686971234e-05,7.731799529763456e-05,-0.0019394507228636373,0.0011782714153021128,-3.34171686971234e-05,7.731799529763456e-05,0.001972867891560712,0.0012105209460265467,-0.0020062850602578708,0.0012467375578740945,-0.0019394507228636235,0.0011782714153020174,0.0019060335541664674,0.001150322667889472,-0.0018726163854693749,0.001126994719240749
116,11.79,0.495,0.16087189294357984,0.008637287288648945,0.8404191315417401,0.008590973496400643,0.15828984397293952,0.008585523302793113,0.001291024485320195,0.0005934184264697481,1.0,1.0,-5.892707488629373e-06,9.366296095074555e-06,-6.371033684852338e-05,0.0001332227896042069,6.960304433715289e-05,0.00013079331010356601,0.00046555244321605884,0.00146539809270419,5.781762935989415e-05,0.00013625413159639306,-0.0005292627800645998,0.0014972101791496078,0.0005870804094244901,0.0015367763311628859,0.0004714451507047032,0.0014692601967759662,-0.000401842106367555,0.0014452132863330125,0.0003322390620303981,0.001432749503609233
117,11.79,0.495,0.16087189294357984,0.008637287288648945,0.8404191315417401,0.008590973496400643,0.15828984397293952,0.008585523302793113,0.001291024485320195,0.0005934184264697481,2.0,0.0,0.0,0.0,3.690005097279679e-05,7.260792281282852e-05,-3.690005097279669e-05,7.260792281282842e-05,0.0015945855807525167,0.0008174333441163456,-3.690005097279669e-05,7.260792281282842e-05,-0.001557685529779677,0.0008499194819889827,0.001520785478806856,0.0008871712351998959,0.0015945855807524506,0.0008174333441162758,-0.0016314856317252656,0.0007903007270604074,0.001668385682698045,0.0007690884391418718
118,11.79,0.495,0.16087189294357984,0.008637287288648945,0.8404191315417401,0.008590973496400643,0.15828984397293952,0.008585523302793113,0.001291024485320195,0.0005934184264697481,2.0,1.0,-5.296239950877599e-06,6.222299367609436e-06,5.5415366549459714e-05,6.895775963705454e-05,-5.011912659858197e-05,6.663784991669691e-05,0.0018947613658905442,0.000995289512853638,-6.0711606500337124e-05,7.174382346685777e-05,-0.0018393459993410217,0.001010142424360884,0.0017786343928407032,0.0010295349713557746,0.0019000576058413766,0.0009955538810903863,-0.00195017673243994,0.000985050788806129,0.00200029585903854,0.000978980995210872
119,11.79,0.495,0.16087189294357984,0.008637287288648945,0.8404191315417401,0.008590973496400643,0.15828984397293952,0.008585523302793113,0.001291024485320195,0.0005934184264697481,2.0,2.0,-5.578117771588946e-06,6.829980568734509e-06,-7.432783339912522e-05,7.851534555038723e-05,7.990595117071428e-05,8.112936459389967e-05,0.0015010759268664574,0.0011761974186392495,6.874971562753637e-05,7.642409596143144e-05,-0.0015754037602656533,0.0011787245582894229,0.0016441534758931855,0.0011867442572304945,0.0015066540446381125,0.0011756285644057454,-0.0014267480934673994,0.0011789056238249412,0.0013468421422966831,0.0011877282374029442
120,11.79,0.495,0.31291066197259493,0.010683052475670004,0.6903242309302503,0.010423101695785508,0.3064408761669043,0.010367154945254042,0.003234892902845281,0.001470274453198173,0.0,0.0,0.0029498164160191654,0.0012803485627279055,-0.001958774483209067,0.0009546216786820148,-0.0009910419328100998,0.0003734919658904209,0.1882198303341137,0.004292277593615304,0.004908590899228232,0.0022274859672719535,-0.1901786048173228,0.004577265799790624,0.19508719571655098,0.005782377171518208,0.18527001391809458,0.004288382692689399,-0.18626105585090466,0.004209339232966231,0.1872520977837148,0.004162431973568919
121,11.79,0.495,0.31291066197259493,0.010683052475670004,0.6903242309302503,0.010423101695785508,0.3064408761669043,0.010367154945254042,0.003234892902845281,0.001470274453198173,1.0,0.0,-3.1621669425923663e-06,4.377158024766004e-06,0.00017697171877332528,0.0002008938560893269,-0.0001738095518307329,0.0002022905032955286,-0.008693653814424737,0.0017770106405599893,-0.0001801338857159176,0.00019958345154362785,0.008870625533198145,0.0018175865104252684,-0.009050759418914017,0.0018788013849543122,-0.008690491647482175,0.0017767987814926163,0.008516682095651503,0.001758587385737884,-0.008342872543820717,0.0017635442075792228
122,11.79,0.495,0.31291066197259493,0.010683052475670004,0.6903242309302503,0.010423101695785508,0.3064408761669043,0.010367154945254042,0.003234892902845281,0.001470274453198173,1.0,1.0,-1.4060118599177102e-05,1.3030649011943708e-05,6.030638397887269e-05,0.00023593752767365418,-4.624626537969554e-05,0.0002385776319525631,-0.0029391544342941777,0.002055435223053565,-7.436650257804968e-05,0.00023399432277037145,0.002999460818273029,0.002189626807663562,-0.003073827320851048,0.002343625610274964,-0.002925094315694943,0.0020508185679671384,0.0028788480503152765,0.0019407460909220571,-0.002832601784935551,0.0018549858633089213
123,11.79,0.495,0.31291066197259493,0.010683052475670004,0.6903242309302503,0.010423101695785508,0.3064408761669043,0.010367154945254042,0.003234892902845281,0.001470274453198173,2.0,0.0,-5.989130776537126e-06,7.76964645099137e-06,-0.00016175713074093322,0.00011023029786640199,0.00016774626151747055,0.00011326619514464603,0.0016791028842302305,0.001210700565586566,0.0001557679999643963,0.00010767052050042833,-0.0018408600149711694,0.0011912702216219265,0.0019966280149355947,0.0011824311160352347,0.001685092015006807,0.0012096660777452608,-0.0015173457534892983,0.001239664638212899,0.0013495994919718673,0.0012790243440797145
124,11.79,0.495,0.31291066197259493,0.010683052475670004,0.6903242309302503,0.010423101695785508,0.3064408761669043,0.010367154945254042,0.003234892902845281,0.001470274453198173,2.0,1.0,-1.5747114754164552e-05,1.2906771496797997e-05,0.0002156278477288752,0.00014125982196045307,-0.00019988073297471027,0.00013846636307947234,0.0008533729306132036,0.0014136317723004478,-0.00023137496248303938,0.0001451513361877271,-0.0006377450828843483,0.0014703824200120743,0.0004063701204013314,0.0015345601057212208,0.000869120045367402,0.0014182073278911373,-0.0010690007783421061,0.0013691580583826883,0.0012688815113168176,0.0013327495714474207
125,11.79,0.495,0.31291066197259493,0.010683052475670004,0.6903242309302503,0.010423101695785508,0.3064408761669043,0.010367154945254042,0.003234892902845281,0.001470274453198173,2.0,2.0,-5.218779633134836e-06,8.309534361366998e-06,-4.4953854335157396e-05,0.00020879447333126076,5.017263396829251e-05,0.0002094834027732022,-6.485040103270297e-05,0.0013810821268268815,3.9735074702022845e-05,0.00020843479765270237,1.98965466975648e-05,0.0014509275433090254,1.983852800450936e-05,0.0015451929756027981,-5.9631621399540885e-05,0.0013819009623552052,0.00010980425536786797,0.001340438439592122,-0.00015997688933612705,0.0013310397225435645
126,11.79,0.495,0.4721096504885326,0.008252017672687089,0.5337511996097768,0.00851554228124793,0.46038795029191365,0.009049252734923867,0.005860850098309456,0.001574142630676534,0.0,0.0,0.0053674891039326485,0.00139878273704361,-0.0027506142083391573,0.000741772266924487,-0.002616874895593492,0.0006959376211719444,0.2204933738756437,0.003319579677751289,0.008118103312271807,0.002128217402028408,-0.22324398808398296,0.003521746399099551,0.23136209139625483,0.004721192055865774,0.21512588477171118,0.0034021110492404383,-0.21774275966730458,0.0032767320559155665,0.22035963456289817,0.00329670209243878
127,11.79,0.495,0.4721096504885326,0.008252017672687089,0.5337511996097768,0.00851554228124793,0.46038795029191365,0.009049252734923867,0.005860850098309456,0.001574142630676534,1.0,0.0,-2.5735495941563743e-05,1.795087444087761e-05,0.00038677930176635877,0.00021508910358638745,-0.00036104380582479455,0.0002100348143210222,-0.017156558286104902,0.0019905085086500064,-0.0004125147977079219,0.00022148699628354987,0.01754333758787124,0.002047802564186147,-0.01795585238557914,0.002130094851081576,-0.01713082279016329,0.0019869070406579176,0.016769778984338533,0.00195532083021993,-0.016408735178513694,0.0019460186937493064
128,11.79,0.495,0.4721096504885326,0.008252017672687089,0.5337511996097768,0.00851554228124793,0.46038795029191365,0.009049252734923867,0.005860850098309456,0.001574142630676534,1.0,1.0,-3.227435202204723e-05,2.2611642808480446e-05,0.00016871356432910986,0.00028947914942594914,-0.00013643921230706207,0.00028422360787442604,-0.003274323538230957,0.002222382182072743,-0.00020098791635115665,0.00029637116832206047,0.003443037102560113,0.0023884793324199355,-0.0036440250189111985,0.0025842996950268143,-0.0032420491862088776,0.0022151148656230123,0.0031056099739018906,0.002083441374480266,-0.002969170761594751,0.001984008107955921
129,11.79,0.495,0.4721096504885326,0.008252017672687089,0.5337511996097768,0.00851554228124793,0.46038795029191365,0.009049252734923867,0.005860850098309456,0.001574142630676534,2.0,0.0,-3.598205642233396e-05,2.8137445925571468e-05,-0.0003147162406475498,0.000208829925856596,0.00035069829706988414,0.0002176809325770684,0.0029848380130682362,0.0020342550261968143,0.00027873418422521624,0.0002035149114569978,-0.003299554253715762,0.0021423820485616018,0.00357828843794105,0.0022656951955112234,0.0030208200694906077,0.0020320097449092376,-0.002670121772420662,0.0019426286462114269,0.002319423475350835,0.0018743848291030145
130,11.79,0.495,0.4721096504885326,0.008252017672687089,0.5337511996097768,0.00851554228124793,0.46038795029191365,0.009049252734923867,0.005860850098309456,0.001574142630676534,2.0,1.0,1.9506297991038386e-05,4.37162927429261e-05,3.709843703173651e-05,0.0001629192091004771,-5.66047350227742e-05,0.00017644608962593091,0.003043760915320668,0.0013638897406090555,-1.759213904069738e-05,0.0001605438985011216,-0.003006662478288923,0.0013708204515188735,0.002989070339248313,0.001398752743944658,0.003024254617329719,0.001361373155532392,-0.0030808593523523943,0.001376345551147225,0.0031374640873752776,0.0014133590233235415
131,11.79,0.495,0.4721096504885326,0.008252017672687089,0.5337511996097768,0.00851554228124793,0.46038795029191365,0.009049252734923867,0.005860850098309456,0.001574142630676534,2.0,2.0,-2.7832304868123233e-05,1.8694362288411003e-05,9.593141985066418e-05,0.0002695736532111668,-6.809911498254021e-05,0.00027063154756047105,0.002095786540801063,0.0025827727661486,-0.00012376372471878668,0.00026980999395684774,-0.0019998551209503166,0.0026773898472994156,0.0018760913962315975,0.0028014349644337943,0.0021236188456691773,0.002575730924333911,-0.0021917179606516504,0.0025136335925720833,0.0022598170756342674,0.00247967754958461
132,11.79,0.495,0.6226616267269561,0.011064123889378951,0.38630470569878356,0.010627487953972588,0.6047289618754765,0.010414301170610043,0.008966332425739763,0.0015788454465262012,0.0,0.0,0.008166518060764929,0.0013720213617173667,-0.00318917796810284,0.0005869719057613326,-0.004977340092662092,0.0009090588776197078,0.2095083359491021,0.003216708637499992,0.011355696028867773,0.0019046178691129972,-0.21269751391720498,0.003179273037647235,0.22405320994607297,0.003620905913621941,0.20134181788833735,0.0037894238236448954,-0.20631915798099934,0.0033579344701066827,0.2112964980736616,0.0031375931829687787
133,11.79,0.495,0.6226616267269561,0.011064123889378951,0.38630470569878356,0.010627487953972588,0.6047289618754765,0.010414301170610043,0.008966332425739763,0.0015788454465262012,1.0,0.0,-8.445445847841283e-05,4.6365781755574155e-05,0.0013268745953976605,0.00033375159618014526,-0.0012424201369192458,0.00030749084731228533,-0.01636984474763837,0.002820523489863478,-0.0014113290538760718,0.00036404561000013885,0.017696719343036023,0.002849227008556335,-0.019108048396912016,0.0029143012254693236,-0.016285390289159887,0.0028298579243705,0.01504297015224072,0.002831146626962643,-0.013800550015321385,0.0028656217156078447
134,11.79,0.495,0.6226616267269561,0.011064123889378951,0.38630470569878356,0.010627487953972588,0.6047289618754765,0.010414301170610043,0.008966332425739763,0.0015788454465262012,1.0,1.0,-6.840745474092391e-05,5.01066557760196e-05,-6.557908490145154e-05,0.00027884803489840843,0.00013398653964237644,0.00029188151813001347,-0.004327302611085739,0.0028619255702704875,-2.828369839471435e-06,0.000274479482682476,0.004261723526184347,0.002802737128266492,-0.0042645518960236955,0.002778442203136183,-0.004258895156344794,0.0028533502618827713,0.004392881695987247,0.002946423761529541,-0.004526868235629535,0.003064573035396206
135,11.79,0.495,0.6226616267269561,0.011064123889378951,0.38630470569878356,0.010627487953972588,0.6047289618754765,0.010414301170610043,0.008966332425739763,0.0015788454465262012,2.0,0.0,-6.031224270221659e-05,7.075656768926282e-05,-0.00022367608908087749,0.0002366200415673056,0.00028398833178309556,0.00021590968495044296,0.002382866826880515,0.0017562175570604557,0.00016336384637866236,0.0002745434024513386,-0.0026065429159614047,0.0017500452352988464,0.0027699067623401332,0.0017718715275187454,0.002443179069582809,0.001771026849263316,-0.0021591907377996487,0.001793856175395677,0.001875202406016609,0.0018418843175697416
136,11.79,0.495,0.6226616267269561,0.011064123889378951,0.38630470569878356,0.010627487953972588,0.6047289618754765,0.010414301170610043,0.008966332425739763,0.0015788454465262012,2.0,1.0,0.0001136519317289488,9.96487340416175e-05,-0.00013086751761094378,0.00020072796165069722,1.7215585881995547e-05,0.0002409885572689931,0.0023955410069945253,0.001753265623419169,0.0002445194493398931,0.00020583411970441392,-0.002526408524605487,0.001783593609302785,0.0027709279739454233,0.0018281201041650268,0.002281889075265623,0.0017621363683630376,-0.002264673489383593,0.0017456396989522292,0.0022474579035015986,0.0017622548924253532
137,11.79,0.495,0.6226616267269561,0.011064123889378951,0.38630470569878356,0.010627487953972588,0.6047289618754765,0.010414301170610043,0.008966332425739763,0.0015788454465262012,2.0,2.0,4.376027466029068e-05,9.155302493203729e-05,0.00038494647103136143,0.00026802987310200593,-0.0004287067456916508,0.000266988536321809,-0.0012937055985907052,0.0024464253188855143,-0.0003411861963710692,0.00029859849291532825,0.001678652069622084,0.0025747148241268263,-0.002019838265993096,0.0027386395340393303,-0.001337465873250924,0.0024364910165431976,0.0009087591275593665,0.0023419046269948984,-0.0004800523818676331,0.002274887216377728
138,11.79,0.495,0.7790812645077058,0.009771974873830528,0.2318193874496449,0.009113233403724856,0.7572799605930042,0.008756358911144296,0.010900651957350798,0.0017411588345152599,0.0,0.0,0.009840006514203904,0.001524810371837776,-0.0021708195256291358,0.0004377408500260374,-0.007669186988574764,0.0011886617721388827,0.15743149362000322,0.0046094987548563,0.012010826039833037,0.0019027376685047267,-0.1596023131456323,0.004594791598074636,0.17161313918546536,0.0049234459322083,0.1475914871057993,0.005022421834373306,-0.155260674094374,0.004665413359593077,0.16292986108294877,0.004597094317766183
